step,BER
1e-05,0.297065
2.782559402207126e-05,0.51171
7.742636826811278e-05,0.10953125
0.00021544346900318823,0.02675125
0.0005994842503189409,0.00241375
0.0016681005372000592,0.00029125
0.004641588833612777,3.2500000000000004e-05
0.012915496650148827,1.4999999999999999e-05
0.03593813663804626,3.125e-05
0.1,0.0006687500000000001
