step,BER
1e-06,0.021369374999999996
2.782559402207126e-06,0.0031377499999999995
7.742636826811277e-06,0.000135375
2.1544346900318823e-05,6.850000000000001e-05
5.994842503189409e-05,6.8e-05
0.0001668100537200059,8.162499999999999e-05
0.00046415888336127773,0.00011524999999999998
0.0012915496650148827,0.000322625
0.003593813663804626,0.006279875
0.01,0.11843062499999998
