step,BER
1e-06,0.13726587499999998
2.782559402207126e-06,0.11836950000000002
7.742636826811277e-06,0.07163562500000001
2.1544346900318823e-05,0.0176585
5.994842503189409e-05,0.009198874999999999
0.0001668100537200059,0.009277875
0.00046415888336127773,0.010679250000000001
0.0012915496650148827,0.01549375
0.003593813663804626,0.111010875
0.01,0.49984487499999997
