step,BER
1e-06,0.07343762499999999
2.782559402207126e-06,0.03005725
7.742636826811277e-06,0.00225425
2.1544346900318823e-05,0.0005322500000000001
5.994842503189409e-05,0.00050875
0.0001668100537200059,0.0005223749999999999
0.00046415888336127773,0.0006718750000000001
0.0012915496650148827,0.00144375
0.003593813663804626,0.008380875
0.01,0.11441937499999999
