step,BER
1e-05,0.47340212499999995
2.782559402207126e-05,0.46238812500000004
7.742636826811278e-05,0.30723374999999997
0.00021544346900318823,0.038466125
0.0005994842503189409,0.004115249999999999
0.0016681005372000592,0.00025462499999999997
0.004641588833612777,2.8125000000000003e-05
0.012915496650148827,1.375e-05
0.03593813663804626,3.4125e-05
0.1,0.000669
