s,bin,real,imag
0,-15.000000,15.000000
1,-15.000000,13.000000
2,-15.000000,11.000000
3,-15.000000,9.000000
4,-15.000000,7.000000
5,-15.000000,5.000000
6,-15.000000,3.000000
7,-15.000000,1.000000
8,-15.000000,-1.000000
9,-15.000000,-3.000000
10,-15.000000,-5.000000
11,-15.000000,-7.000000
12,-15.000000,-9.000000
13,-15.000000,-11.000000
14,-15.000000,-13.000000
15,-15.000000,-15.000000
16,-13.000000,15.000000
17,-13.000000,13.000000
18,-13.000000,11.000000
19,-13.000000,9.000000
20,-13.000000,7.000000
21,-13.000000,5.000000
22,-13.000000,3.000000
23,-13.000000,1.000000
24,-13.000000,-1.000000
25,-13.000000,-3.000000
26,-13.000000,-5.000000
27,-13.000000,-7.000000
28,-13.000000,-9.000000
29,-13.000000,-11.000000
30,-13.000000,-13.000000
31,-13.000000,-15.000000
32,-11.000000,15.000000
33,-11.000000,13.000000
34,-11.000000,11.000000
35,-11.000000,9.000000
36,-11.000000,7.000000
37,-11.000000,5.000000
38,-11.000000,3.000000
39,-11.000000,1.000000
40,-11.000000,-1.000000
41,-11.000000,-3.000000
42,-11.000000,-5.000000
43,-11.000000,-7.000000
44,-11.000000,-9.000000
45,-11.000000,-11.000000
46,-11.000000,-13.000000
47,-11.000000,-15.000000
48,-9.000000,15.000000
49,-9.000000,13.000000
50,-9.000000,11.000000
51,-9.000000,9.000000
52,-9.000000,7.000000
53,-9.000000,5.000000
54,-9.000000,3.000000
55,-9.000000,1.000000
56,-9.000000,-1.000000
57,-9.000000,-3.000000
58,-9.000000,-5.000000
59,-9.000000,-7.000000
60,-9.000000,-9.000000
61,-9.000000,-11.000000
62,-9.000000,-13.000000
63,-9.000000,-15.000000
64,-7.000000,15.000000
65,-7.000000,13.000000
66,-7.000000,11.000000
67,-7.000000,9.000000
68,-7.000000,7.000000
69,-7.000000,5.000000
70,-7.000000,3.000000
71,-7.000000,1.000000
72,-7.000000,-1.000000
73,-7.000000,-3.000000
74,-7.000000,-5.000000
75,-7.000000,-7.000000
76,-7.000000,-9.000000
77,-7.000000,-11.000000
78,-7.000000,-13.000000
79,-7.000000,-15.000000
80,-5.000000,15.000000
81,-5.000000,13.000000
82,-5.000000,11.000000
83,-5.000000,9.000000
84,-5.000000,7.000000
85,-5.000000,5.000000
86,-5.000000,3.000000
87,-5.000000,1.000000
88,-5.000000,-1.000000
89,-5.000000,-3.000000
90,-5.000000,-5.000000
91,-5.000000,-7.000000
92,-5.000000,-9.000000
93,-5.000000,-11.000000
94,-5.000000,-13.000000
95,-5.000000,-15.000000
96,-3.000000,15.000000
97,-3.000000,13.000000
98,-3.000000,11.000000
99,-3.000000,9.000000
100,-3.000000,7.000000
101,-3.000000,5.000000
102,-3.000000,3.000000
103,-3.000000,1.000000
104,-3.000000,-1.000000
105,-3.000000,-3.000000
106,-3.000000,-5.000000
107,-3.000000,-7.000000
108,-3.000000,-9.000000
109,-3.000000,-11.000000
110,-3.000000,-13.000000
111,-3.000000,-15.000000
112,-1.000000,15.000000
113,-1.000000,13.000000
114,-1.000000,11.000000
115,-1.000000,9.000000
116,-1.000000,7.000000
117,-1.000000,5.000000
118,-1.000000,3.000000
119,-1.000000,1.000000
120,-1.000000,-1.000000
121,-1.000000,-3.000000
122,-1.000000,-5.000000
123,-1.000000,-7.000000
124,-1.000000,-9.000000
125,-1.000000,-11.000000
126,-1.000000,-13.000000
127,-1.000000,-15.000000
128,1.000000,15.000000
129,1.000000,13.000000
130,1.000000,11.000000
131,1.000000,9.000000
132,1.000000,7.000000
133,1.000000,5.000000
134,1.000000,3.000000
135,1.000000,1.000000
136,1.000000,-1.000000
137,1.000000,-3.000000
138,1.000000,-5.000000
139,1.000000,-7.000000
140,1.000000,-9.000000
141,1.000000,-11.000000
142,1.000000,-13.000000
143,1.000000,-15.000000
144,3.000000,15.000000
145,3.000000,13.000000
146,3.000000,11.000000
147,3.000000,9.000000
148,3.000000,7.000000
149,3.000000,5.000000
150,3.000000,3.000000
151,3.000000,1.000000
152,3.000000,-1.000000
153,3.000000,-3.000000
154,3.000000,-5.000000
155,3.000000,-7.000000
156,3.000000,-9.000000
157,3.000000,-11.000000
158,3.000000,-13.000000
159,3.000000,-15.000000
160,5.000000,15.000000
161,5.000000,13.000000
162,5.000000,11.000000
163,5.000000,9.000000
164,5.000000,7.000000
165,5.000000,5.000000
166,5.000000,3.000000
167,5.000000,1.000000
168,5.000000,-1.000000
169,5.000000,-3.000000
170,5.000000,-5.000000
171,5.000000,-7.000000
172,5.000000,-9.000000
173,5.000000,-11.000000
174,5.000000,-13.000000
175,5.000000,-15.000000
176,7.000000,15.000000
177,7.000000,13.000000
178,7.000000,11.000000
179,7.000000,9.000000
180,7.000000,7.000000
181,7.000000,5.000000
182,7.000000,3.000000
183,7.000000,1.000000
184,7.000000,-1.000000
185,7.000000,-3.000000
186,7.000000,-5.000000
187,7.000000,-7.000000
188,7.000000,-9.000000
189,7.000000,-11.000000
190,7.000000,-13.000000
191,7.000000,-15.000000
192,9.000000,15.000000
193,9.000000,13.000000
194,9.000000,11.000000
195,9.000000,9.000000
196,9.000000,7.000000
197,9.000000,5.000000
198,9.000000,3.000000
199,9.000000,1.000000
200,9.000000,-1.000000
201,9.000000,-3.000000
202,9.000000,-5.000000
203,9.000000,-7.000000
204,9.000000,-9.000000
205,9.000000,-11.000000
206,9.000000,-13.000000
207,9.000000,-15.000000
208,11.000000,15.000000
209,11.000000,13.000000
210,11.000000,11.000000
211,11.000000,9.000000
212,11.000000,7.000000
